"County","Election District","Election Precinct","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"16","001","004","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"16","001","004","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"16","001","004","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"16","001","004","James Clymer","CON","President - Vice Pres","","","Y","0",""
"16","001","004","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"16","001","004","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"16","001","004","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"16","001","004","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"16","001","004","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"16","001","004","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"16","001","004","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"16","001","004","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"16","001","004","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"16","001","004","Other Write-Ins","BOT","President - Vice Pres","","","Y","3",""
"16","001","004","Ben Cardin","DEM","U.S. Senator           ","","Y","","647",""
"16","001","004","Daniel John Bongino","REP","U.S. Senator           ","","","","305",""
"16","001","004","Dean Ahmad","LIB","U.S. Senator           ","","","","28",""
"16","001","004","S. Rob Sobhani","UNF","U.S. Senator           ","","","","179",""
"16","001","004","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"16","001","004","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"16","001","004","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"16","001","004","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"16","001","004","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"16","001","004","John Delaney","DEM","U.S. Congress","06","Y","","755",""
"16","001","004","Roscoe G. Bartlett","REP","U.S. Congress","06","","","350",""
"16","001","004","Nickolaus Mueller","LIB","U.S. Congress","06","","","34",""
"16","001","004","Other Write-Ins","BOT","U.S. Congress","06","","Y","1",""
"16","001","004","Anne K. Albright","BOT","Judge Circuit Court","06","Y","","785",""
"16","001","004","Michael D. Mason","BOT","Judge Circuit Court","06","Y","","669",""
"16","001","004","Louise G. Scrivener","BOT","Judge Circuit Court","06","Y","","600",""
"16","001","004","Other Write-Ins","BOT","Judge Circuit Court","06","","Y","7",""
"16","001","004","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","790","156"
"16","001","004","Phil Kauffman","NON","Board of Ed at Large","","Y","","659",""
"16","001","004","Morris Panner","NON","Board of Ed at Large","","","","240",""
"16","001","004","Other Write-Ins","NON","Board of Ed at Large","","","Y","4",""
"16","001","004","Fred Evans","NON","Board of Education     ","002","","","504",""
"16","001","004","Rebecca Smondrowski","NON","Board of Education     ","002","Y","","423",""
"16","001","004","Other Write-Ins","NON","Board of Education     ","002","","Y","1",""
"16","001","004","Christopher Barclay","NON","Board of Education     ","004","Y","","548",""
"16","001","004","Annita Seckinger","NON","Board of Education     ","004","","","348",""
"16","001","004","Other Write-Ins","NON","Board of Education     ","004","","Y","1",""
"16","001","005","Barack Obama","DEM","President - Vice Pres","","Y","","818",""
"16","001","005","Mitt Romney","REP","President - Vice Pres","","","","782",""
"16","001","005","Gary Johnson","LIB","President - Vice Pres","","","","27",""
"16","001","005","Jill Stein","GRN","President - Vice Pres","","","","6",""
"16","001","005","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"16","001","005","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"16","001","005","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"16","001","005","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"16","001","005","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"16","001","005","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"16","001","005","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"16","001","005","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"16","001","005","James Clymer","CON","President - Vice Pres","","","Y","0",""
"16","001","005","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"16","001","005","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"16","001","005","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"16","001","005","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"16","001","005","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"16","001","005","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"16","001","005","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"16","001","005","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"16","001","005","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"16","001","005","Other Write-Ins","BOT","President - Vice Pres","","","Y","3",""
"16","001","005","Ben Cardin","DEM","U.S. Senator           ","","Y","","697",""
"16","001","005","Daniel John Bongino","REP","U.S. Senator           ","","","","607",""
"16","001","005","Dean Ahmad","LIB","U.S. Senator           ","","","","31",""
"16","001","005","S. Rob Sobhani","UNF","U.S. Senator           ","","","","256",""
"16","001","005","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"16","001","005","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"16","001","005","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"16","001","005","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"16","001","005","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"16","001","005","John Delaney","DEM","U.S. Congress","06","Y","","817",""
"16","001","005","Roscoe G. Bartlett","REP","U.S. Congress","06","","","715",""
"16","001","005","Nickolaus Mueller","LIB","U.S. Congress","06","","","35",""
"16","001","005","Other Write-Ins","BOT","U.S. Congress","06","","Y","0",""
"16","001","005","Anne K. Albright","BOT","Judge Circuit Court","06","Y","","987",""
"16","001","005","Michael D. Mason","BOT","Judge Circuit Court","06","Y","","921",""
"16","001","005","Louise G. Scrivener","BOT","Judge Circuit Court","06","Y","","865",""
"16","001","005","Other Write-Ins","BOT","Judge Circuit Court","06","","Y","13",""
"16","001","005","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","998","178"
"16","001","005","Phil Kauffman","NON","Board of Ed at Large","","Y","","783",""
"16","001","005","Morris Panner","NON","Board of Ed at Large","","","","334",""
"16","001","005","Other Write-Ins","NON","Board of Ed at Large","","","Y","6",""
"16","001","005","Fred Evans","NON","Board of Education     ","002","","","574",""
"16","001","005","Rebecca Smondrowski","NON","Board of Education     ","002","Y","","558",""
"16","001","005","Other Write-Ins","NON","Board of Education     ","002","","Y","2",""
"16","001","005","Christopher Barclay","NON","Board of Education     ","004","Y","","633",""
"16","001","005","Annita Seckinger","NON","Board of Education     ","004","","","449",""
"16","001","005","Other Write-Ins","NON","Board of Education     ","004","","Y","4",""
"16","001","006","Barack Obama","DEM","President - Vice Pres","","Y","","543",""
"16","001","006","Mitt Romney","REP","President - Vice Pres","","","","418",""
"16","001","006","Gary Johnson","LIB","President - Vice Pres","","","","11",""
"16","001","006","Jill Stein","GRN","President - Vice Pres","","","","2",""
"16","001","006","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"16","001","006","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"16","001","006","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"16","001","006","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"16","001","006","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"16","001","006","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"16","001","006","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"16","001","006","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"16","001","006","James Clymer","CON","President - Vice Pres","","","Y","0",""
"16","001","006","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"16","001","006","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"16","001","006","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"16","001","006","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"16","001","006","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"16","001","006","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"16","001","006","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"16","001","006","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"16","001","006","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"16","001","006","Other Write-Ins","BOT","President - Vice Pres","","","Y","3",""
"16","001","006","Ben Cardin","DEM","U.S. Senator           ","","Y","","468",""
"16","001","006","Daniel John Bongino","REP","U.S. Senator           ","","","","315",""
